Latitude,Longitude,AQI
0.4068720589699206,0.611039632160691,53
0.49558032380704586,0.6460134753334412,47
0.5426066039467564,0.6151179799017914,69
0.5275202955420967,0.6432135805859054,69
0.4705550426914792,0.6404056187732026,48
0.42625580695513277,0.6246673640832567,52
0.5179616852345811,0.6428313128506902,65
0.5041132731457779,0.6289801451169028,74
0.5292495251198307,0.620142919427433,63
0.5401587847548509,0.6278718078336829,45
0.540151401548895,0.6328004646629537,74
0.4155506038571397,0.6075449761619067,59
0.46824470388634143,0.6379019655210605,52
0.5352265167587321,0.6264112143186469,71
0.4697138982232697,0.6594627381754679,52
0.49660550741337517,0.6287990319252337,67
0.46627287870945644,0.60562329682192,43
0.4954066275220971,0.6368208945812766,15
0.4893696473348029,0.6181218922431413,46
0.5130185970228368,0.6212750873937676,65
0.5739020408963417,0.25413299831827807,22
0.45498803029558565,0.24879974196170007,51
0.5838513882845834,0.20173557433596767,44
0.486709370026679,0.22527663465349823,57
0.48122609846192554,0.24324961796804545,25
0.5025467923407131,0.2032148113606913,58
0.5673466450839434,0.1810680228408088,51
0.5445125849291456,0.24032123962935836,58
0.46787471616028486,0.21906639231683966,54
0.48304567684013044,0.21206108092071396,54
0.4335956365761987,0.22273490283278963,43
0.5319856394098222,0.18862711552468459,42
0.47623355549994095,0.1602162087986858,47
0.5348381983144396,0.5490848748220531,65
0.49095127644174286,0.5426809387140177,54
0.5240493294903322,0.5231517023225334,40
0.5768515362032961,0.5634041007502675,60
0.5564395813162119,0.5720872774938381,61
0.5535087349691293,0.5344513364988117,61
0.533276459309752,0.5248126419904517,61
0.5244131115044862,0.5406713637307985,67
0.5846660550486745,0.5317740308271697,42
0.5001215364808026,0.5072833135771637,59
0.579733341514265,0.5770087261730221,59
0.5390169337647502,0.5110584137704499,32
0.5766618641882179,0.5213082347792839,50
0.535196251979145,0.5654701283481858,57
0.5369126245947832,0.5041640539929515,55
0.558428177827316,0.5231306504823265,59
0.5424019745747847,0.5369196731838226,68
0.5625620412069455,0.5008285330646602,58
0.4935319615166939,0.5303352133356436,46
0.5834437525729838,0.5051248768214727,56
0.5580833630146699,0.5464468939879179,56
0.6346368977499809,0.03588164904689384,42
0.6565366959338651,0.05722183209887577,35
0.6878821286444715,0.04199065729436491,39
0.652057253961663,0.05863902514014141,37
0.6834785236541373,0.036431977832850126,34
0.6466271287501278,0.03417510267235091,44
0.7589578655711687,0.0013159252691337109,17
0.6757067128363147,0.07059087900897776,43
0.6009983112825826,0.0784550044367176,47
0.6939318066730434,0.033189977599494824,35
0.7347978516398229,0.0,37
0.4858246582784961,0.14530727872259197,79
0.5981713390055027,0.12318395037343599,45
0.5567898698849977,0.09055198127120523,45
0.585239049114359,0.07741098473569785,38
0.6784983602917946,0.020880225605666602,42
0.5396507756312451,0.10158083825800435,41
0.6095807471957185,0.06992481562629926,37
0.6447523354480703,0.02765531407728794,29
0.631114408377342,0.07279776868008936,44
0.6820932178124682,0.01615299278349669,41
0.6227791189187525,0.06279223322501792,47
0.6343585636151029,0.0875012159542905,46
0.5892241345291412,0.05129097294397278,42
0.6555290156175174,0.031424688170038184,37
0.684887920387654,0.05231789855074398,45
0.5079825822533698,0.1050304938431621,44
0.6833156794089769,0.0680248112609898,44
0.7073586440665883,0.05419120918267106,39
0.5090611031578992,0.13383463210275637,56
0.6637236740971423,0.04494972079533799,50
0.5973639281507134,0.05061232898158696,42
0.5345977985825773,0.11513773494864155,62
0.49342003593329975,0.11394689129328239,39
0.6381849737501569,0.029692458550442336,39
0.6372951383116342,0.044235760265820545,41
0.551162243914138,0.06165780850141367,44
0.6291783535603476,0.03298789677497904,41
0.5373009112149117,0.05946361730031491,45
0.6251220774915839,0.03555664231704192,39
0.6141878995364619,0.03313874584116672,40
0.726466603850011,0.04354598409033272,44
0.7642387672795662,0.025742543876077217,38
0.6488957460767809,0.03240508078921556,43
0.6664487454023632,0.02122434740642687,40
0.6293496630330263,0.05601628583831575,40
0.6818740447977295,0.04283714336835365,33
0.7176220959495988,0.034850630962386386,41
0.7343035269065669,0.022843654955151838,3
0.6000017694234964,0.09068122272860402,45
0.6450537102773973,0.06372053517078724,40
0.5250253447638941,0.08911818253838444,44
0.6626419707762526,0.04022922456203437,38
0.8644174790526992,0.9634317409743858,42
1.0,0.356655982212172,36
0.7041301463173205,0.32356274202879676,48
0.6287535009762381,0.3081808360484033,73
0.6955302389383663,0.3234389066839627,48
0.622351624929064,0.28887235767406616,57
0.7079201814333757,0.31870199001529764,61
0.6691583819882364,0.270962950916944,56
0.7013818751968327,0.32220126057745513,54
0.6945628161889777,0.32161416685776145,64
0.6761319473103872,0.32579634227476273,58
0.6848213124132315,0.3288689846640207,18
0.6597195896566889,0.31868076976036885,23
0.6918948692574253,0.2712965973220174,31
0.6732440317600062,0.2893476745429966,65
0.7264128210135209,0.29448156155207794,26
0.7011261043939497,0.3197203769956809,61
0.6223282023446518,0.2743056631538501,58
0.718133128368747,0.31352859291251556,80
0.6794880281315424,0.26274257782848487,64
0.6201232969935332,0.2639334888497329,48
0.6835373983568039,0.29208562635590685,44
0.6483286713055266,0.36282356509983504,22
0.654005147367518,0.329250225069434,42
0.7247229897503281,0.2918707123296014,33
0.6347945228323099,0.2755527404847704,44
0.6436563749018861,0.27534188525325676,46
0.6930980454107903,0.3050794789491029,15
0.6693370428427076,0.3197638953597568,31
0.7215777121888839,0.32713987071677564,64
0.7459592222989117,0.8599094683295445,46
0.7660791586607681,0.8678483530522274,45
0.7672445595319354,0.8566388375935075,48
0.7586792131946548,0.867876175164245,48
0.7519616096203684,0.8629690080534573,46
0.7512013621760397,0.8773918595599068,44
0.7721788006261977,0.8719511209279678,44
0.7678529738917109,0.8783119428672594,46
0.47322811331337167,0.1445539428311513,85
0.4431699998446982,0.29841478632752705,91
0.4333122742234714,0.2461364315534278,50
0.677033844106916,0.81858450390547,38
0.7029305026461158,0.8182557246858528,42
0.6704270204461341,0.8252124484347807,40
0.6749705562838341,0.7940572575023372,47
0.38098380200991244,0.7018026707610756,49
0.3974404270751838,0.7026428749659466,43
0.3956346603839829,0.6492005050016478,53
0.3372841653400235,0.733391714857978,58
0.27066794845911224,0.7416067323582887,54
0.35859728506787336,0.6992195089188398,34
0.2723387488724699,0.7149397095506238,36
0.3967067209833006,0.6996441497980237,43
0.3993233673631237,0.7192738287295037,64
0.4077596030686641,0.6224363911069482,56
0.4046161076603818,0.6966876630422922,12
0.30158935601386316,0.7211813107084548,35
0.3289925386338982,0.703707929665701,56
0.4180465730085775,0.649377037312888,37
0.3225928266298491,0.7360851715014269,51
0.3440642397474639,0.7147313131740465,49
0.2829022389699358,0.7121280426140444,51
0.4050340225768255,0.6705551885611645,55
0.3945504429541684,0.659710779377523,32
0.3108711279221902,0.6996518631922757,37
0.3646431441968129,0.708376806786817,58
0.261342100084194,0.7362032639042524,67
0.4119981042982226,0.7191128747800168,19
0.3463714916087318,0.7208082720999862,77
0.33845109377104377,0.7161943150196022,51
0.27828544390762033,0.7421922598210711,53
0.33796469325452494,0.7049243555172799,51
0.3205772750521726,0.6976112493758553,49
0.32831127876363386,0.7105396560082156,61
0.3811030789750991,0.7158567277100423,23
0.4040308294675462,0.6277176915218952,36
0.3048144485776254,0.701529468399605,40
0.3511362690318046,0.7216830855301575,87
0.30986335213335203,0.7368817057689725,52
0.36579307852446885,0.7260291284713307,64
0.3939839728420227,0.6736755428410675,46
0.47943073827222304,0.6824350451364929,53
0.41461296852488394,0.707913531570485,41
0.45764684369218356,0.7244883021828974,54
0.5334382851816765,0.6526618317270163,18
0.5166167324323617,0.686963615952997,53
0.505952359736272,0.6698086397830065,61
0.5188281299128553,0.6661589917158821,67
0.43919328418494363,0.697441217872871,46
0.5303100017235968,0.6753867206204562,44
0.5151986795263447,0.6716749106795683,67
0.4412460382098732,0.6747081103410144,50
0.5101021351977032,0.6633126818710582,39
0.5010162410163569,0.6693323461086904,26
0.5267129483356346,0.654413698503157,69
0.512594667339472,0.6698256328284216,59
0.4282683034131034,0.7185761875865146,45
0.5171657629028527,0.6752251435364991,60
0.5278618642900553,0.6795315079692501,57
0.5003227924914323,0.6736637538105517,30
0.41804622294277793,0.6882907576425927,44
0.5433258300442,0.665839003744735,54
0.46836340801658316,0.6606993737936455,43
0.5160614644258043,0.658783824749527,40
0.4921997065557523,0.6695647247416319,37
0.5003212331074159,0.7096945846178886,59
0.5052426808879097,0.6752165880686389,27
0.4532337551010953,0.6750245616030064,33
0.5494863834587672,0.6544798181228793,63
0.4854739559955835,0.6964829381066469,58
0.4827520352825593,0.687609099056689,58
0.8235135633312313,0.13369835090999205,36
0.800831240788496,0.1970747474385468,16
0.9421258172126975,0.12784056690281553,13
0.8054527140028612,0.19792266503766975,7
0.83094278702786,0.14016483624565046,19
0.9723881463392156,0.1278247190775077,31
0.9863266844593445,0.13123041842031302,23
0.819411174049406,0.1785175502960461,44
0.827205261781751,0.12694990564733644,37
0.7939754566958425,0.2117083699691491,13
0.8420008882760547,0.1555152655145664,6
0.8138739605273445,0.13993375440606592,39
0.906890835226447,0.13699863947851254,37
0.9537651231607863,0.12456912777611473,28
0.9231981731402533,0.12129098574349162,16
0.8741914116511574,0.17299248641297393,9
0.913522290789858,0.12030687115896543,21
0.8019697502414184,0.19580811715844226,36
0.9491211502627531,0.13347595927004496,37
0.7908792838188387,0.163615390491763,8
0.8651952297870101,0.1358639789742977,23
0.7071499730258392,0.5516906379199356,51
0.7109615531006538,0.6027493838042164,58
0.6841680578069383,0.6146093674423896,44
0.7683234305022645,0.6131917702057921,54
0.765644727003414,0.6064541034853226,44
0.6795949891454144,0.5997781439188679,50
0.6455784270868953,0.6007174938703781,54
0.6368209900981027,0.5886567935669351,17
0.6809755213625429,0.5698820719699431,61
0.7744942949458392,0.6044247902967255,45
0.7504309946476849,0.5913491386732208,48
0.7877591155224778,0.6122292127056379,48
0.7050439771752007,0.5934346350129627,49
0.690062465741288,0.5785443316050842,49
0.6739629714399774,0.5728469963032297,67
0.7799774073897746,0.6049438781518144,45
0.7256813107889261,0.5922504268976365,53
0.7330069150088611,0.5823146319788031,51
0.6512434464499893,0.5789027181327686,66
0.757486793608588,0.5666271206444924,51
0.6624886101318465,0.5754604727953638,57
0.7039329001513049,0.5813328583589077,52
0.7481562670816199,0.605806835185581,53
0.7835907229253382,0.5915453418239505,54
0.7427164673243493,0.6570263666046272,51
0.7092096965425975,0.6360469278864331,50
0.7264814020860869,0.6333920213727715,47
0.654254807930989,0.6470806857416325,57
0.6659760292761939,0.6221217081995336,14
0.7157529355244993,0.6530159742037152,54
0.6581022220140215,0.6270489671866146,53
0.762359073056314,0.643220552955382,52
0.6554045194894996,0.6455189086618254,55
0.6591682678464182,0.6180178961525187,44
0.6769955278139373,0.6260258309110807,54
0.7110680367520718,0.6426977431349443,45
0.7072091659701417,0.6453892798505665,44
0.701602925837224,0.6359946182738867,46
0.7095856035630844,0.6507314116629754,65
0.7247318368678098,0.6404680669519927,52
0.7398204684364128,0.6531542258487228,40
0.6749383502302669,0.6413498190686964,49
0.6907333191100539,0.6401392035250146,47
0.669211496517291,0.6177008554390007,52
0.7517951055963937,0.6473749736262548,49
0.7611316787144463,0.6311691996689912,45
0.7613446778414462,0.6184202557640275,56
0.7128453844651746,0.6480960244155538,58
0.7016593500792933,0.6408730369916873,61
0.6957767807338043,0.6346575232742411,50
0.6454502393558993,0.6298484072144017,26
0.7574037643657457,0.625254205180868,44
0.6458375394269565,0.6137663338701946,50
0.6972873783075809,0.6283156985155522,18
0.6969776018990624,0.6448840693685418,46
0.6509648258976389,0.626147173718034,57
0.7647385975931259,0.6408446085866717,54
0.7230193149759677,0.6283485899106918,47
0.6463249901408742,0.6162739617097679,56
0.6929238399392236,0.6191057878885295,52
0.7352516005644844,0.6484083326753933,40
0.6436464775870055,0.6205733369315702,51
0.6626483992573006,0.6383208971411805,52
0.7450782339778704,0.6535411923546723,18
0.7886208502245388,0.5358623992442086,51
0.7965767001804812,0.5330133779223662,67
0.8098980404716801,0.5213035696914938,56
0.7689521486784191,0.5723494486910403,40
0.7920512404677084,0.549429569232867,13
0.8174031647985035,0.4942065167335521,54
0.765937191066932,0.47515965378783576,71
0.7620218960429327,0.5500192733807465,44
0.7220420585600255,0.5519133663893259,17
0.7700838477603299,0.5475159064336312,64
0.7401230525839567,0.49037565442592546,52
0.753866508581195,0.5573540881797925,68
0.8086911408911733,0.49629430351350856,50
0.7603010680443899,0.5139845858762835,55
0.7495130584726998,0.47604064803829194,57
0.7633566651127989,0.5665497509213633,71
0.7692025411976527,0.513232075216979,43
0.7312149600046643,0.5417477527413201,74
0.7501928862556021,0.5149805063327977,46
0.7894140993265245,0.4677583656981519,54
0.7950604379055831,0.5137680382271779,57
0.7086174806820963,0.48155873955188744,51
0.6594497207493292,0.464851578126781,42
0.6775964634952657,0.4873629003116886,48
0.6383764915667239,0.4066189882344129,33
0.6766448255310246,0.49640385728994607,51
0.6877232305955981,0.491940917690471,42
0.6499578775370544,0.4956464120792967,48
0.6153058187555326,0.4807989702180797,18
0.6353323193730488,0.48313873910457805,18
0.6807069572458911,0.4640246618434487,49
0.6361520461791529,0.4521472641230566,58
0.6787306766861015,0.4794796261300964,54
0.6289860083155266,0.45127905254997414,56
0.6701407302703551,0.41090962273216114,47
0.6811881067754154,0.49726964369103643,55
0.6013479951922601,0.6808192069310339,63
0.6748586307004397,0.6620292269602599,29
0.6602516578479788,0.6992863864048093,79
0.64519723725525,0.647557636233363,59
0.6795459162851375,0.6687784806135793,74
0.6532353844982718,0.6934307749475423,67
0.6109996275299893,0.6204190016806443,61
0.6373961482069123,0.623876286452693,55
0.6180034894558909,0.6402984059613961,52
0.6477030718974052,0.6680084042988061,92
0.6526168182303068,0.6622681569258737,74
0.6106022710232334,0.6007091236587114,54
0.6630775162793326,0.6977579722813623,35
0.6436696774022727,0.62759594451961,48
0.6362648946632917,0.64518788952641,61
0.6089236736897928,0.6878146323829983,21
0.6415345942661005,0.618054240049452,58
0.6532789836024088,0.6472203015458857,75
0.6421796700623473,0.6664818932617136,33
0.6797649620032217,0.6675471163761895,83
0.616587982482962,0.6753234303680578,75
0.6187546033652654,0.6023870563720453,64
0.6373101911410187,0.6715898780866041,77
0.6148012466415963,0.6031185151911427,17
0.6159212344313011,0.5982825201417272,62
0.6331086695895677,0.6215886250810749,49
0.6431321672790061,0.6921154559714069,42
0.6583695768124561,0.6520650878437715,42
0.6228248502418511,0.6897051044750622,71
0.6291677242897039,0.7010562567146952,71
0.6169275144844498,0.6660899922044194,40
0.6579146503937415,0.666958624814306,26
0.6045360444295876,0.6331688887080491,42
0.6069334223221813,0.6115161616156175,54
0.6135985478506852,0.6356607697711474,59
0.6362326886097246,0.6587306056974835,42
0.39834875235276046,0.5590774591850292,31
0.40670230888125847,0.5223897099143995,40
0.47175500460432007,0.5122023876087725,84
0.4699159816621531,0.5119148699959608,82
0.39938921155761975,0.5200174033036771,63
0.4057423966344803,0.5554802723037007,62
0.4388553115674726,0.5339026413356556,42
0.3975318578972171,0.5563778217212956,58
0.3923526025673699,0.5707452647843203,58
0.3997929328970963,0.5413654176402163,58
0.38353285386624136,0.562451698657829,61
0.40107776985426835,0.5616751720592161,63
0.38963055455769136,0.5732898933382411,57
0.47091758356325253,0.5408791032899616,77
0.363008496033309,0.5887010866387306,48
0.41273534287226576,0.5523304454475078,38
0.38911850376530777,0.5766219786062106,56
0.3905428578557185,0.5684243078222306,30
0.3928926904478883,0.5607914326487973,28
0.3928706044783472,0.5649103683378169,29
0.38198578580097486,0.5549601402773374,25
0.4070569255362946,0.5689872508708389,68
0.38083426026513856,0.5622082383362028,53
0.40697275062356275,0.5549019866739495,52
0.4565210320805392,0.5343284274349469,67
0.8394237993315908,0.908561736256079,15
0.9194518326008262,0.9388884951726952,39
0.8226090887774505,0.908677858206661,42
0.852254060954221,0.908281612049548,8
0.8477709910273682,0.9420297665610282,41
0.8439178804190505,0.9157904160975374,36
0.8396460274660354,0.9265324291304116,4
0.8445639109402058,0.8976756444288276,32
0.8752703462698136,0.9339253133254848,38
0.8300089387710731,0.916687224490357,39
0.872407349039534,0.9582240546342748,17
0.8074091681087258,0.899546866718206,43
0.6806754831480871,0.7988357557657793,51
0.6873497103873817,0.803130331168014,43
0.6848656752972951,0.8013572946613612,50
0.6915969950860946,0.7935676085405936,47
0.6998295243204079,0.8133981220276487,41
0.6618176294664261,0.7974476816298881,36
0.6597943764411575,0.8092466486144052,39
0.6909116935470526,0.7879604424807138,44
0.6905116956347178,0.8061196587944686,41
0.6871647483485172,0.8145341466911089,36
0.6810956257559831,0.7924792452433622,43
0.6780941934140278,0.7971796664418445,45
0.6954122031155602,0.7821492251440756,49
0.7721601834904895,0.9117720745217628,42
0.7871877126649734,0.857365530275982,22
0.7629280891015481,0.8924778608743502,54
0.751622936871298,0.8989451546006728,26
0.798079819075811,0.8985556955568426,44
0.7791161818743314,0.8691376519538669,46
0.7824294910196031,0.8728601730710519,45
0.78609184759128,0.8871973856915392,43
0.779669731376054,0.8934086048335836,43
0.7755377456220772,0.8950798009580507,37
0.7830302994042772,0.8958609084370925,44
0.7816601736886472,0.8805831332790994,48
0.797364348229673,0.6402036895219367,51
0.8229384052224217,0.6782293084999316,22
0.8562122231265944,0.6408633531451922,44
0.77922470227222,0.6374902420510276,44
0.7696068035479106,0.6426785101737316,49
0.9159363127200165,0.6702551072101175,28
0.7983366719002566,0.6697568017316808,47
0.8101115169611336,0.6854573315239756,49
0.8313717131049106,0.6992444511391169,36
0.7964361010256803,0.6673848824748181,48
0.7817794506538339,0.6504211917456848,49
0.804250683519386,0.6482410800153164,52
0.9466773727396253,0.6065112971247972,13
0.8693223464439553,0.6489516722504007,44
0.772789156259953,0.6772889143771474,40
0.7892668170973666,0.6931298009984703,44
0.8350934217417086,0.637747562904246,43
0.8464616812883848,0.6613685696901468,44
0.7654176615961016,0.6852832412261993,43
0.8136034233125494,0.6374668492461895,44
0.7876667936238634,0.6901450205695006,50
0.8013951331433898,0.6451853801470571,48
0.82093243271799,0.6769272774453348,27
0.9094201242771779,0.6435441955259891,48
0.8032693217863388,0.7023882655897469,36
0.8242880361766908,0.6871825887740945,47
0.7805856944528956,0.683130160058657,53
0.7788905167302175,0.6906383746551206,58
0.8423352011147115,0.6471018217892004,45
0.8811909136666453,0.5213958104345453,61
0.922671483232612,0.5328360540619341,80
0.9371410393466323,0.5054313242489985,38
0.8604456006658124,0.5267021372771301,58
0.8669279600227403,0.5204670032446106,57
0.8705438214913924,0.488735261354049,44
0.962240120697596,0.5501523883767434,58
0.9067603561556717,0.5120253837363116,71
0.836480127846576,0.5340722854847799,64
0.8671103124801897,0.5242115361659163,54
0.827533782622632,0.47106417826954283,51
0.9770032865450239,0.5276917421815825,71
0.8617653487304578,0.5161838126775598,50
0.8859008580558289,0.5057266731463672,64
0.8721350296715774,0.5272522639654202,64
0.8345831212783233,0.5516719270443593,32
0.8750590338234848,0.5135451581845378,67
0.4407098647014781,0.5519235891629304,69
0.5102553367212915,0.5631632003324103,71
0.5444505278101183,0.5755458590592435,80
0.43317192966197904,0.5872604502682108,73
0.513068210893895,0.5788299798144854,64
0.3983713475089191,0.5826240266639577,58
0.40346340463049224,0.5913431936335463,61
0.46413881394651957,0.5721672239622084,74
0.40307890508583244,0.6000308333672411,61
0.4447797296881003,0.5899059929233483,71
0.46629054112025636,0.5967036152847274,74
0.5267676540728693,0.596118694114943,73
0.5021422435729829,0.6019737161206844,64
0.47266832627558253,0.5723305188763264,54
0.40789113233683816,0.5805431280461171,69
0.46345701306547415,0.5731080896462135,67
0.4648722972692577,0.5809538747107645,62
0.46496713327679673,0.5603980327004805,60
0.518424313100888,0.5787221101852644,42
0.6760711631579043,0.5362369535851723,51
0.701494660032644,0.4937295325588773,54
0.6698074994532611,0.49820897680107423,51
0.6361171668958431,0.5073890948638362,46
0.6880205637561475,0.4981904343402199,58
0.6709343930864679,0.5261924132805653,54
0.6177119801172811,0.5203803875532631,47
0.6786599633945744,0.49807980270956387,52
0.6201196690388825,0.5026312779282134,52
0.6595671200888632,0.5692519988132827,57
0.6543560087712487,0.5466824219761541,48
0.7271034053637212,0.5177702961970339,57
0.6925734240737832,0.5452108141383218,64
0.6870060094204616,0.49618102777172246,47
0.6742561992834218,0.5677753722167449,64
0.6663297230304853,0.5694402696306222,58
0.6450678720302009,0.5744550874314922,52
0.666523850428468,0.5719995839482719,58
0.6128563128829562,0.5729805660189751,58
0.6015214050597365,0.5261245589892101,43
0.8924121455774726,0.2789810579246943,6
0.9480324774500345,0.21695861470942268,17
0.9505798426256923,0.26006124704499545,10
0.9801150532621933,0.17119844859053046,31
0.8929934457498575,0.2186665420846834,12
0.9540784638756282,0.16839666759811234,35
0.9306003144736551,0.1930787713378086,17
0.9763357747134364,0.14498471400620372,29
0.8711584415630708,0.20930982434479262,9
0.9280677793582367,0.17120878925444027,33
0.9087243525883103,0.2645223677654762,4
0.9359364629300687,0.18537027795435135,6
0.9165519829890937,0.16959918239368266,9
0.9736754337569852,0.32098555890917924,11
0.8882394885424102,0.29461556914609965,27
0.9509671426967491,0.14885089288096154,16
0.9793752687550618,0.3315370780503881,12
0.8996587303991795,0.19625220993797776,15
0.8843852322642028,0.23706802297554064,2
0.8939223930854495,0.2650056169677968,22
0.7368275013219759,0.47181628473351545,52
